Prefecture_name,Prefecture_code,Date,Infections
東京都,13,2021/1/16,1839
神奈川県,14,2021/1/16,829
新潟県,15,2021/1/16,7
富山県,16,2021/1/16,12
石川県,17,2021/1/16,22
福井県,18,2021/1/16,7
山梨県,19,2021/1/16,10
長野県,20,2021/1/16,61
岐阜県,21,2021/1/16,89
静岡県,22,2021/1/16,86
愛知県,23,2021/1/16,323
三重県,24,2021/1/16,40
滋賀県,25,2021/1/16,30
京都府,26,2021/1/16,140
大阪府,27,2021/1/16,629
兵庫県,28,2021/1/16,263
奈良県,29,2021/1/16,39
和歌山県,30,2021/1/16,16
鳥取県,31,2021/1/16,2
島根県,32,2021/1/16,1
岡山県,33,2021/1/16,35
広島県,34,2021/1/16,54
山口県,35,2021/1/16,37
徳島県,36,2021/1/16,3
香川県,37,2021/1/16,6
愛媛県,38,2021/1/16,14
高知県,39,2021/1/16,4
福岡県,40,2021/1/16,411
佐賀県,41,2021/1/16,18
長崎県,42,2021/1/16,33
熊本県,43,2021/1/16,89
大分県,44,2021/1/16,19
宮崎県,45,2021/1/16,28
鹿児島県,46,2021/1/16,25
沖縄県,47,2021/1/16,129
北海道,1,2021/1/17,124
青森県,2,2021/1/17,8
岩手県,3,2021/1/17,10
宮城県,4,2021/1/17,40
秋田県,5,2021/1/17,10
山形県,6,2021/1/17,1
福島県,7,2021/1/17,38
茨城県,8,2021/1/17,89
栃木県,9,2021/1/17,54
群馬県,10,2021/1/17,54
埼玉県,11,2021/1/17,433
千葉県,12,2021/1/17,435
東京都,13,2021/1/17,1595
神奈川県,14,2021/1/17,794
新潟県,15,2021/1/17,6
富山県,16,2021/1/17,6
石川県,17,2021/1/17,16
福井県,18,2021/1/17,4
山梨県,19,2021/1/17,8
長野県,20,2021/1/17,52
岐阜県,21,2021/1/17,52
静岡県,22,2021/1/17,67
愛知県,23,2021/1/17,218
三重県,24,2021/1/17,26
滋賀県,25,2021/1/17,19
京都府,26,2021/1/17,154
大阪府,27,2021/1/17,464
兵庫県,28,2021/1/17,288
奈良県,29,2021/1/17,38
和歌山県,30,2021/1/17,13
鳥取県,31,2021/1/17,0
島根県,32,2021/1/17,1
岡山県,33,2021/1/17,34
広島県,34,2021/1/17,38
山口県,35,2021/1/17,17
徳島県,36,2021/1/17,4
香川県,37,2021/1/17,8
愛媛県,38,2021/1/17,11
高知県,39,2021/1/17,5
福岡県,40,2021/1/17,300
佐賀県,41,2021/1/17,14
長崎県,42,2021/1/17,19
熊本県,43,2021/1/17,40
大分県,44,2021/1/17,10
宮崎県,45,2021/1/17,38
鹿児島県,46,2021/1/17,14
沖縄県,47,2021/1/17,89
北海道,1,2021/1/18,125
青森県,2,2021/1/18,1
岩手県,3,2021/1/18,4
宮城県,4,2021/1/18,35
秋田県,5,2021/1/18,10
山形県,6,2021/1/18,0
福島県,7,2021/1/18,21
茨城県,8,2021/1/18,63
栃木県,9,2021/1/18,84
群馬県,10,2021/1/18,37
埼玉県,11,2021/1/18,328
千葉県,12,2021/1/18,381
東京都,13,2021/1/18,1217
神奈川県,14,2021/1/18,957
新潟県,15,2021/1/18,0
富山県,16,2021/1/18,8
石川県,17,2021/1/18,12
福井県,18,2021/1/18,9
山梨県,19,2021/1/18,9
長野県,20,2021/1/18,25
岐阜県,21,2021/1/18,46
静岡県,22,2021/1/18,27
愛知県,23,2021/1/18,151
三重県,24,2021/1/18,17
滋賀県,25,2021/1/18,24
京都府,26,2021/1/18,110
大阪府,27,2021/1/18,431
兵庫県,28,2021/1/18,148
奈良県,29,2021/1/18,45
和歌山県,30,2021/1/18,20
鳥取県,31,2021/1/18,1
島根県,32,2021/1/18,0
岡山県,33,2021/1/18,31
広島県,34,2021/1/18,28
山口県,35,2021/1/18,88
徳島県,36,2021/1/18,6
香川県,37,2021/1/18,9
愛媛県,38,2021/1/18,16
高知県,39,2021/1/18,9
福岡県,40,2021/1/18,204
佐賀県,41,2021/1/18,28
長崎県,42,2021/1/18,17
熊本県,43,2021/1/18,46
大分県,44,2021/1/18,7
宮崎県,45,2021/1/18,29
鹿児島県,46,2021/1/18,16
沖縄県,47,2021/1/18,67
北海道,1,2021/1/19,92
青森県,2,2021/1/19,12
岩手県,3,2021/1/19,4
宮城県,4,2021/1/19,61
秋田県,5,2021/1/19,3
山形県,6,2021/1/19,4
福島県,7,2021/1/19,14
茨城県,8,2021/1/19,66
栃木県,9,2021/1/19,94
群馬県,10,2021/1/19,48
埼玉県,11,2021/1/19,422
千葉県,12,2021/1/19,529
東京都,13,2021/1/19,1253
神奈川県,14,2021/1/19,737
新潟県,15,2021/1/19,14
富山県,16,2021/1/19,5
石川県,17,2021/1/19,19
福井県,18,2021/1/19,5
山梨県,19,2021/1/19,9
長野県,20,2021/1/19,14
岐阜県,21,2021/1/19,65
静岡県,22,2021/1/19,40
愛知県,23,2021/1/19,246
三重県,24,2021/1/19,22
滋賀県,25,2021/1/19,27
京都府,26,2021/1/19,143
大阪府,27,2021/1/19,525
兵庫県,28,2021/1/19,216
奈良県,29,2021/1/19,25
和歌山県,30,2021/1/19,19
鳥取県,31,2021/1/19,6
島根県,32,2021/1/19,2
岡山県,33,2021/1/19,22
広島県,34,2021/1/19,24
山口県,35,2021/1/19,47
徳島県,36,2021/1/19,7
香川県,37,2021/1/19,8
愛媛県,38,2021/1/19,22
高知県,39,2021/1/19,12
福岡県,40,2021/1/19,200
佐賀県,41,2021/1/19,19
長崎県,42,2021/1/19,39
熊本県,43,2021/1/19,52
大分県,44,2021/1/19,6
宮崎県,45,2021/1/19,29
鹿児島県,46,2021/1/19,14
沖縄県,47,2021/1/19,113
北海道,1,2021/1/2,77
青森県,2,2021/1/2,4
岩手県,3,2021/1/2,2
宮城県,4,2021/1/2,4
秋田県,5,2021/1/2,0
山形県,6,2021/1/2,1
福島県,7,2021/1/2,13
茨城県,8,2021/1/2,20
栃木県,9,2021/1/2,56
群馬県,10,2021/1/2,42
埼玉県,11,2021/1/2,213
千葉県,12,2021/1/2,237
東京都,13,2021/1/2,829
神奈川県,14,2021/1/2,380
新潟県,15,2021/1/2,10
富山県,16,2021/1/2,9
石川県,17,2021/1/2,13
福井県,18,2021/1/2,4
山梨県,19,2021/1/2,5
長野県,20,2021/1/2,11
岐阜県,21,2021/1/2,36
静岡県,22,2021/1/2,41
愛知県,23,2021/1/2,158
三重県,24,2021/1/2,14
滋賀県,25,2021/1/2,23
京都府,26,2021/1/2,83
大阪府,27,2021/1/2,258
兵庫県,28,2021/1/2,104
奈良県,29,2021/1/2,36
和歌山県,30,2021/1/2,11
鳥取県,31,2021/1/2,4
島根県,32,2021/1/2,4
岡山県,33,2021/1/2,23
広島県,34,2021/1/2,76
山口県,35,2021/1/2,3
徳島県,36,2021/1/2,0
香川県,37,2021/1/2,2
愛媛県,38,2021/1/2,6
高知県,39,2021/1/2,7
福岡県,40,2021/1/2,124
佐賀県,41,2021/1/2,5
長崎県,42,2021/1/2,28
熊本県,43,2021/1/2,26
大分県,44,2021/1/2,11
宮崎県,45,2021/1/2,30
鹿児島県,46,2021/1/2,2
沖縄県,47,2021/1/2,12
北海道,1,2021/1/20,164
青森県,2,2021/1/20,4
岩手県,3,2021/1/20,8
宮城県,4,2021/1/20,45
秋田県,5,2021/1/20,8
山形県,6,2021/1/20,6
福島県,7,2021/1/20,35
茨城県,8,2021/1/20,83
栃木県,9,2021/1/20,44
群馬県,10,2021/1/20,52
埼玉県,11,2021/1/20,411
千葉県,12,2021/1/20,497
東京都,13,2021/1/20,1286
神奈川県,14,2021/1/20,716
新潟県,15,2021/1/20,7
富山県,16,2021/1/20,10
石川県,17,2021/1/20,17
福井県,18,2021/1/20,1
山梨県,19,2021/1/20,5
長野県,20,2021/1/20,49
岐阜県,21,2021/1/20,55
静岡県,22,2021/1/20,76
愛知県,23,2021/1/20,246
三重県,24,2021/1/20,26
滋賀県,25,2021/1/20,42
京都府,26,2021/1/20,123
大阪府,27,2021/1/20,506
兵庫県,28,2021/1/20,296
奈良県,29,2021/1/20,39
和歌山県,30,2021/1/20,24
鳥取県,31,2021/1/20,0
島根県,32,2021/1/20,2
岡山県,33,2021/1/20,30
広島県,34,2021/1/20,57
山口県,35,2021/1/20,18
徳島県,36,2021/1/20,7
香川県,37,2021/1/20,10
愛媛県,38,2021/1/20,17
高知県,39,2021/1/20,16
福岡県,40,2021/1/20,277
佐賀県,41,2021/1/20,20
長崎県,42,2021/1/20,32
熊本県,43,2021/1/20,39
大分県,44,2021/1/20,16
宮崎県,45,2021/1/20,51
鹿児島県,46,2021/1/20,59
沖縄県,47,2021/1/20,111
北海道,1,2021/1/21,130
青森県,2,2021/1/21,6
岩手県,3,2021/1/21,1
宮城県,4,2021/1/21,51
秋田県,5,2021/1/21,2
山形県,6,2021/1/21,2
福島県,7,2021/1/21,16
茨城県,8,2021/1/21,83
栃木県,9,2021/1/21,49
群馬県,10,2021/1/21,65
埼玉県,11,2021/1/21,436
千葉県,12,2021/1/21,550
東京都,13,2021/1/21,1485
神奈川県,14,2021/1/21,731
新潟県,15,2021/1/21,20
富山県,16,2021/1/21,8
石川県,17,2021/1/21,20
福井県,18,2021/1/21,5
山梨県,19,2021/1/21,5
長野県,20,2021/1/21,25
岐阜県,21,2021/1/21,57
静岡県,22,2021/1/21,60
愛知県,23,2021/1/21,270
三重県,24,2021/1/21,34
滋賀県,25,2021/1/21,29
京都府,26,2021/1/21,140
大阪府,27,2021/1/21,501
兵庫県,28,2021/1/21,236
奈良県,29,2021/1/21,38
和歌山県,30,2021/1/21,20
鳥取県,31,2021/1/21,2
島根県,32,2021/1/21,3
岡山県,33,2021/1/21,29
広島県,34,2021/1/21,28
山口県,35,2021/1/21,10
徳島県,36,2021/1/21,26
香川県,37,2021/1/21,12
愛媛県,38,2021/1/21,25
高知県,39,2021/1/21,6
福岡県,40,2021/1/21,285
佐賀県,41,2021/1/21,26
長崎県,42,2021/1/21,25
熊本県,43,2021/1/21,40
大分県,44,2021/1/21,33
宮崎県,45,2021/1/21,28
鹿児島県,46,2021/1/21,23
沖縄県,47,2021/1/21,67
北海道,1,2021/1/22,111
青森県,2,2021/1/22,2
岩手県,3,2021/1/22,1
宮城県,4,2021/1/22,51
秋田県,5,2021/1/22,6
山形県,6,2021/1/22,1
福島県,7,2021/1/22,14
茨城県,8,2021/1/22,78
栃木県,9,2021/1/22,54
群馬県,10,2021/1/22,53
埼玉県,11,2021/1/22,358
千葉県,12,2021/1/22,224
東京都,13,2021/1/22,1184
神奈川県,14,2021/1/22,627
新潟県,15,2021/1/22,23
富山県,16,2021/1/22,7
石川県,17,2021/1/22,10
福井県,18,2021/1/22,4
山梨県,19,2021/1/22,6
長野県,20,2021/1/22,27
岐阜県,21,2021/1/22,43
静岡県,22,2021/1/22,70
愛知県,23,2021/1/22,246
三重県,24,2021/1/22,54
滋賀県,25,2021/1/22,38
京都府,26,2021/1/22,130
大阪府,27,2021/1/22,450
兵庫県,28,2021/1/22,283
奈良県,29,2021/1/22,40
和歌山県,30,2021/1/22,17
鳥取県,31,2021/1/22,3
島根県,32,2021/1/22,0
岡山県,33,2021/1/22,20
広島県,34,2021/1/22,45
山口県,35,2021/1/22,30
徳島県,36,2021/1/22,13
香川県,37,2021/1/22,11
愛媛県,38,2021/1/22,18
高知県,39,2021/1/22,2
福岡県,40,2021/1/22,236
佐賀県,41,2021/1/22,18
長崎県,42,2021/1/22,25
熊本県,43,2021/1/22,27
大分県,44,2021/1/22,26
宮崎県,45,2021/1/22,18
鹿児島県,46,2021/1/22,14
沖縄県,47,2021/1/22,103
北海道,1,2021/1/23,138
青森県,2,2021/1/23,9
岩手県,3,2021/1/23,2
宮城県,4,2021/1/23,48
秋田県,5,2021/1/23,7
山形県,6,2021/1/23,1
福島県,7,2021/1/23,36
茨城県,8,2021/1/23,132
栃木県,9,2021/1/23,40
群馬県,10,2021/1/23,36
埼玉県,11,2021/1/23,325
千葉県,12,2021/1/23,411
東京都,13,2021/1/23,1079
神奈川県,14,2021/1/23,521
新潟県,15,2021/1/23,7
富山県,16,2021/1/23,4
石川県,17,2021/1/23,13
福井県,18,2021/1/23,5
山梨県,19,2021/1/23,4
長野県,20,2021/1/23,26
岐阜県,21,2021/1/23,42
静岡県,22,2021/1/23,41
愛知県,23,2021/1/23,246
三重県,24,2021/1/23,40
滋賀県,25,2021/1/23,30
京都府,26,2021/1/23,121
大阪府,27,2021/1/23,525
兵庫県,28,2021/1/23,225
奈良県,29,2021/1/23,35
和歌山県,30,2021/1/23,10
鳥取県,31,2021/1/23,2
島根県,32,2021/1/23,0
岡山県,33,2021/1/23,16
広島県,34,2021/1/23,23
山口県,35,2021/1/23,51
徳島県,36,2021/1/23,9
香川県,37,2021/1/23,6
愛媛県,38,2021/1/23,22
高知県,39,2021/1/23,3
福岡県,40,2021/1/23,214
佐賀県,41,2021/1/23,10
長崎県,42,2021/1/23,11
熊本県,43,2021/1/23,39
大分県,44,2021/1/23,18
宮崎県,45,2021/1/23,22
鹿児島県,46,2021/1/23,27
沖縄県,47,2021/1/23,79
北海道,1,2021/1/24,94
青森県,2,2021/1/24,0
岩手県,3,2021/1/24,1
宮城県,4,2021/1/24,24
秋田県,5,2021/1/24,5
山形県,6,2021/1/24,1
福島県,7,2021/1/24,26
茨城県,8,2021/1/24,46
栃木県,9,2021/1/24,29
群馬県,10,2021/1/24,23
埼玉県,11,2021/1/24,285
千葉県,12,2021/1/24,329
東京都,13,2021/1/24,986
神奈川県,14,2021/1/24,553
新潟県,15,2021/1/24,7
富山県,16,2021/1/24,4
石川県,17,2021/1/24,6
福井県,18,2021/1/24,4
山梨県,19,2021/1/24,0
長野県,20,2021/1/24,29
岐阜県,21,2021/1/24,29
静岡県,22,2021/1/24,51
愛知県,23,2021/1/24,164
三重県,24,2021/1/24,24
滋賀県,25,2021/1/24,31
京都府,26,2021/1/24,115
大阪府,27,2021/1/24,421
兵庫県,28,2021/1/24,178
奈良県,29,2021/1/24,28
和歌山県,30,2021/1/24,17
鳥取県,31,2021/1/24,5
島根県,32,2021/1/24,0
岡山県,33,2021/1/24,9
広島県,34,2021/1/24,23
山口県,35,2021/1/24,23
徳島県,36,2021/1/24,4
香川県,37,2021/1/24,4
愛媛県,38,2021/1/24,9
高知県,39,2021/1/24,5
福岡県,40,2021/1/24,224
佐賀県,41,2021/1/24,13
長崎県,42,2021/1/24,13
熊本県,43,2021/1/24,43
大分県,44,2021/1/24,10
宮崎県,45,2021/1/24,12
鹿児島県,46,2021/1/24,5
沖縄県,47,2021/1/24,76
北海道,1,2021/1/25,88
青森県,2,2021/1/25,4
岩手県,3,2021/1/25,0
宮城県,4,2021/1/25,11
秋田県,5,2021/1/25,3
山形県,6,2021/1/25,0
福島県,7,2021/1/25,14
茨城県,8,2021/1/25,45
栃木県,9,2021/1/25,18
群馬県,10,2021/1/25,32
埼玉県,11,2021/1/25,251
千葉県,12,2021/1/25,291
東京都,13,2021/1/25,619
神奈川県,14,2021/1/25,351
新潟県,15,2021/1/25,5
富山県,16,2021/1/25,1
石川県,17,2021/1/25,1
福井県,18,2021/1/25,4
山梨県,19,2021/1/25,3
長野県,20,2021/1/25,9
岐阜県,21,2021/1/25,39
静岡県,22,2021/1/25,32
愛知県,23,2021/1/25,89
三重県,24,2021/1/25,24
滋賀県,25,2021/1/25,28
京都府,26,2021/1/25,91
大阪府,27,2021/1/25,273
兵庫県,28,2021/1/25,80
奈良県,29,2021/1/25,17
和歌山県,30,2021/1/25,9
鳥取県,31,2021/1/25,1
島根県,32,2021/1/25,0
岡山県,33,2021/1/25,21
広島県,34,2021/1/25,25
山口県,35,2021/1/25,10
徳島県,36,2021/1/25,5
香川県,37,2021/1/25,0
愛媛県,38,2021/1/25,6
高知県,39,2021/1/25,2
福岡県,40,2021/1/25,154
佐賀県,41,2021/1/25,12
長崎県,42,2021/1/25,11
熊本県,43,2021/1/25,16
大分県,44,2021/1/25,6
宮崎県,45,2021/1/25,4
鹿児島県,46,2021/1/25,14
沖縄県,47,2021/1/25,41
北海道,1,2021/1/26,106
青森県,2,2021/1/26,10
岩手県,3,2021/1/26,1
宮城県,4,2021/1/26,27
秋田県,5,2021/1/26,1
山形県,6,2021/1/26,5
福島県,7,2021/1/26,29
茨城県,8,2021/1/26,49
栃木県,9,2021/1/26,41
群馬県,10,2021/1/26,13
埼玉県,11,2021/1/26,253
千葉県,12,2021/1/26,340
東京都,13,2021/1/26,1026
神奈川県,14,2021/1/26,394
新潟県,15,2021/1/26,6
富山県,16,2021/1/26,1
石川県,17,2021/1/26,14
福井県,18,2021/1/26,12
山梨県,19,2021/1/26,11
長野県,20,2021/1/26,23
岐阜県,21,2021/1/26,61
静岡県,22,2021/1/26,45
愛知県,23,2021/1/26,215
三重県,24,2021/1/26,33
滋賀県,25,2021/1/26,31
京都府,26,2021/1/26,113
大阪府,27,2021/1/26,343
兵庫県,28,2021/1/26,153
奈良県,29,2021/1/26,24
和歌山県,30,2021/1/26,10
鳥取県,31,2021/1/26,1
島根県,32,2021/1/26,3
岡山県,33,2021/1/26,18
広島県,34,2021/1/26,17
山口県,35,2021/1/26,41
徳島県,36,2021/1/26,3
香川県,37,2021/1/26,9
愛媛県,38,2021/1/26,8
高知県,39,2021/1/26,3
福岡県,40,2021/1/26,155
佐賀県,41,2021/1/26,13
長崎県,42,2021/1/26,16
熊本県,43,2021/1/26,21
大分県,44,2021/1/26,31
宮崎県,45,2021/1/26,25
鹿児島県,46,2021/1/26,13
沖縄県,47,2021/1/26,84
北海道,1,2021/1/27,147
青森県,2,2021/1/27,4
岩手県,3,2021/1/27,6
宮城県,4,2021/1/27,27
秋田県,5,2021/1/27,2
山形県,6,2021/1/27,10
福島県,7,2021/1/27,25
茨城県,8,2021/1/27,84
栃木県,9,2021/1/27,38
群馬県,10,2021/1/27,52
埼玉県,11,2021/1/27,247
千葉県,12,2021/1/27,258
東京都,13,2021/1/27,976
神奈川県,14,2021/1/27,386
新潟県,15,2021/1/27,12
富山県,16,2021/1/27,8
石川県,17,2021/1/27,5
福井県,18,2021/1/27,8
山梨県,19,2021/1/27,0
長野県,20,2021/1/27,23
岐阜県,21,2021/1/27,49
静岡県,22,2021/1/27,60
愛知県,23,2021/1/27,227
三重県,24,2021/1/27,43
滋賀県,25,2021/1/27,31
京都府,26,2021/1/27,128
大阪府,27,2021/1/27,357
兵庫県,28,2021/1/27,211
奈良県,29,2021/1/27,26
和歌山県,30,2021/1/27,13
鳥取県,31,2021/1/27,0
島根県,32,2021/1/27,5
岡山県,33,2021/1/27,18
広島県,34,2021/1/27,36
山口県,35,2021/1/27,18
徳島県,36,2021/1/27,4
香川県,37,2021/1/27,11
愛媛県,38,2021/1/27,15
高知県,39,2021/1/27,1
福岡県,40,2021/1/27,185
佐賀県,41,2021/1/27,7
長崎県,42,2021/1/27,11
熊本県,43,2021/1/27,22
大分県,44,2021/1/27,14
宮崎県,45,2021/1/27,17
鹿児島県,46,2021/1/27,10
沖縄県,47,2021/1/27,131
北海道,1,2021/1/28,115
青森県,2,2021/1/28,4
岩手県,3,2021/1/28,0
宮城県,4,2021/1/28,27
秋田県,5,2021/1/28,2
山形県,6,2021/1/28,7
福島県,7,2021/1/28,15
茨城県,8,2021/1/28,60
栃木県,9,2021/1/28,34
群馬県,10,2021/1/28,33
埼玉県,11,2021/1/28,292
千葉県,12,2021/1/28,314
東京都,13,2021/1/28,1065
神奈川県,14,2021/1/28,433
新潟県,15,2021/1/28,21
富山県,16,2021/1/28,6
石川県,17,2021/1/28,5
福井県,18,2021/1/28,2
山梨県,19,2021/1/28,0
長野県,20,2021/1/28,17
岐阜県,21,2021/1/28,53
静岡県,22,2021/1/28,89
愛知県,23,2021/1/28,244
三重県,24,2021/1/28,29
滋賀県,25,2021/1/28,10
京都府,26,2021/1/28,109
大阪府,27,2021/1/28,397
兵庫県,28,2021/1/28,231
奈良県,29,2021/1/28,25
和歌山県,30,2021/1/28,8
鳥取県,31,2021/1/28,0
島根県,32,2021/1/28,4
岡山県,33,2021/1/28,18
広島県,34,2021/1/28,26
山口県,35,2021/1/28,21
徳島県,36,2021/1/28,6
香川県,37,2021/1/28,10
愛媛県,38,2021/1/28,1
高知県,39,2021/1/28,6
福岡県,40,2021/1/28,185
佐賀県,41,2021/1/28,7
長崎県,42,2021/1/28,28
熊本県,43,2021/1/28,15
大分県,44,2021/1/28,22
宮崎県,45,2021/1/28,17
鹿児島県,46,2021/1/28,13
沖縄県,47,2021/1/28,96
北海道,1,2021/1/29,111
青森県,2,2021/1/29,3
岩手県,3,2021/1/29,0
宮城県,4,2021/1/29,13
秋田県,5,2021/1/29,5
山形県,6,2021/1/29,15
福島県,7,2021/1/29,14
茨城県,8,2021/1/29,86
栃木県,9,2021/1/29,44
群馬県,10,2021/1/29,41
埼玉県,11,2021/1/29,256
千葉県,12,2021/1/29,340
東京都,13,2021/1/29,871
神奈川県,14,2021/1/29,385
新潟県,15,2021/1/29,11
富山県,16,2021/1/29,5
石川県,17,2021/1/29,4
福井県,18,2021/1/29,3
山梨県,19,2021/1/29,2
長野県,20,2021/1/29,12
岐阜県,21,2021/1/29,27
静岡県,22,2021/1/29,38
愛知県,23,2021/1/29,164
三重県,24,2021/1/29,17
滋賀県,25,2021/1/29,30
京都府,26,2021/1/29,89
大阪府,27,2021/1/29,346
兵庫県,28,2021/1/29,161
奈良県,29,2021/1/29,30
和歌山県,30,2021/1/29,15
鳥取県,31,2021/1/29,0
島根県,32,2021/1/29,10
岡山県,33,2021/1/29,12
広島県,34,2021/1/29,37
山口県,35,2021/1/29,14
徳島県,36,2021/1/29,2
香川県,37,2021/1/29,6
愛媛県,38,2021/1/29,8
高知県,39,2021/1/29,6
福岡県,40,2021/1/29,159
佐賀県,41,2021/1/29,2
長崎県,42,2021/1/29,18
熊本県,43,2021/1/29,19
大分県,44,2021/1/29,20
宮崎県,45,2021/1/29,14
鹿児島県,46,2021/1/29,19
沖縄県,47,2021/1/29,63
北海道,1,2021/1/3,68
青森県,2,2021/1/3,10
岩手県,3,2021/1/3,3
宮城県,4,2021/1/3,20
秋田県,5,2021/1/3,3
山形県,6,2021/1/3,6
福島県,7,2021/1/3,14
茨城県,8,2021/1/3,52
栃木県,9,2021/1/3,72
群馬県,10,2021/1/3,31
埼玉県,11,2021/1/3,205
千葉県,12,2021/1/3,225
東京都,13,2021/1/3,826
神奈川県,14,2021/1/3,365
新潟県,15,2021/1/3,10
富山県,16,2021/1/3,3
石川県,17,2021/1/3,8
福井県,18,2021/1/3,0
山梨県,19,2021/1/3,7
長野県,20,2021/1/3,25
岐阜県,21,2021/1/3,58
静岡県,22,2021/1/3,29
愛知県,23,2021/1/3,185
三重県,24,2021/1/3,13
滋賀県,25,2021/1/3,38
京都府,26,2021/1/3,89
大阪府,27,2021/1/3,253
兵庫県,28,2021/1/3,98
奈良県,29,2021/1/3,31
和歌山県,30,2021/1/3,12
鳥取県,31,2021/1/3,4
島根県,32,2021/1/3,1
岡山県,33,2021/1/3,27
広島県,34,2021/1/3,70
山口県,35,2021/1/3,5
徳島県,36,2021/1/3,0
香川県,37,2021/1/3,3
愛媛県,38,2021/1/3,7
高知県,39,2021/1/3,11
福岡県,40,2021/1/3,104
佐賀県,41,2021/1/3,3
長崎県,42,2021/1/3,30
熊本県,43,2021/1/3,22
大分県,44,2021/1/3,9
宮崎県,45,2021/1/3,30
鹿児島県,46,2021/1/3,27
沖縄県,47,2021/1/3,27
北海道,1,2021/1/30,106
青森県,2,2021/1/30,9
岩手県,3,2021/1/30,1
宮城県,4,2021/1/30,23
秋田県,5,2021/1/30,0
山形県,6,2021/1/30,6
福島県,7,2021/1/30,11
茨城県,8,2021/1/30,69
栃木県,9,2021/1/30,24
群馬県,10,2021/1/30,31
埼玉県,11,2021/1/30,306
千葉県,12,2021/1/30,317
東京都,13,2021/1/30,770
神奈川県,14,2021/1/30,397
新潟県,15,2021/1/30,5
富山県,16,2021/1/30,2
石川県,17,2021/1/30,4
福井県,18,2021/1/30,1
山梨県,19,2021/1/30,0
長野県,20,2021/1/30,12
岐阜県,21,2021/1/30,28
静岡県,22,2021/1/30,49
愛知県,23,2021/1/30,126
三重県,24,2021/1/30,28
滋賀県,25,2021/1/30,18
京都府,26,2021/1/30,82
大阪府,27,2021/1/30,338
兵庫県,28,2021/1/30,137
奈良県,29,2021/1/30,20
和歌山県,30,2021/1/30,7
鳥取県,31,2021/1/30,0
島根県,32,2021/1/30,1
岡山県,33,2021/1/30,14
広島県,34,2021/1/30,38
山口県,35,2021/1/30,14
徳島県,36,2021/1/30,1
香川県,37,2021/1/30,9
愛媛県,38,2021/1/30,16
高知県,39,2021/1/30,5
福岡県,40,2021/1/30,154
佐賀県,41,2021/1/30,6
長崎県,42,2021/1/30,30
熊本県,43,2021/1/30,13
大分県,44,2021/1/30,10
宮崎県,45,2021/1/30,5
鹿児島県,46,2021/1/30,11
沖縄県,47,2021/1/30,76
北海道,1,2021/1/31,104
青森県,2,2021/1/31,6
岩手県,3,2021/1/31,0
宮城県,4,2021/1/31,17
秋田県,5,2021/1/31,1
山形県,6,2021/1/31,2
福島県,7,2021/1/31,9
茨城県,8,2021/1/31,63
栃木県,9,2021/1/31,16
群馬県,10,2021/1/31,61
埼玉県,11,2021/1/31,243
千葉県,12,2021/1/31,212
東京都,13,2021/1/31,634
神奈川県,14,2021/1/31,390
新潟県,15,2021/1/31,6
富山県,16,2021/1/31,2
石川県,17,2021/1/31,7
福井県,18,2021/1/31,4
山梨県,19,2021/1/31,1
長野県,20,2021/1/31,8
岐阜県,21,2021/1/31,19
静岡県,22,2021/1/31,15
愛知県,23,2021/1/31,121
三重県,24,2021/1/31,14
滋賀県,25,2021/1/31,8
京都府,26,2021/1/31,76
大阪府,27,2021/1/31,214
兵庫県,28,2021/1/31,111
奈良県,29,2021/1/31,24
和歌山県,30,2021/1/31,9
鳥取県,31,2021/1/31,1
島根県,32,2021/1/31,3
岡山県,33,2021/1/31,9
広島県,34,2021/1/31,14
山口県,35,2021/1/31,17
徳島県,36,2021/1/31,1
香川県,37,2021/1/31,10
愛媛県,38,2021/1/31,0
高知県,39,2021/1/31,1
福岡県,40,2021/1/31,127
佐賀県,41,2021/1/31,5
長崎県,42,2021/1/31,4
熊本県,43,2021/1/31,8
大分県,44,2021/1/31,13
宮崎県,45,2021/1/31,11
鹿児島県,46,2021/1/31,13
沖縄県,47,2021/1/31,39
北海道,1,2021/1/4,93
青森県,2,2021/1/4,10
岩手県,3,2021/1/4,0
宮城県,4,2021/1/4,18
秋田県,5,2021/1/4,3
山形県,6,2021/1/4,5
福島県,7,2021/1/4,25
茨城県,8,2021/1/4,32
栃木県,9,2021/1/4,69
群馬県,10,2021/1/4,37
埼玉県,11,2021/1/4,243
千葉県,12,2021/1/4,197
東京都,13,2021/1/4,905
神奈川県,14,2021/1/4,412
新潟県,15,2021/1/4,7
富山県,16,2021/1/4,14
石川県,17,2021/1/4,14
福井県,18,2021/1/4,1
山梨県,19,2021/1/4,17
長野県,20,2021/1/4,18
岐阜県,21,2021/1/4,52
静岡県,22,2021/1/4,34
愛知県,23,2021/1/4,152
三重県,24,2021/1/4,15
滋賀県,25,2021/1/4,37
京都府,26,2021/1/4,76
大阪府,27,2021/1/4,286
兵庫県,28,2021/1/4,116
奈良県,29,2021/1/4,22
和歌山県,30,2021/1/4,9
鳥取県,31,2021/1/4,2
島根県,32,2021/1/4,0
岡山県,33,2021/1/4,33
広島県,34,2021/1/4,48
山口県,35,2021/1/4,12
徳島県,36,2021/1/4,2
香川県,37,2021/1/4,4
愛媛県,38,2021/1/4,9
高知県,39,2021/1/4,2
福岡県,40,2021/1/4,128
佐賀県,41,2021/1/4,23
長崎県,42,2021/1/4,24
熊本県,43,2021/1/4,34
